field_id,lat,lon,date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN,RH2M,WS10M,year,doy,gdd,gdd_cumulative,month,growing_season
osm-813157720,36.344243560788456,-78.91601941343251,2023-05-05,14.68,21.63,6.96,0.0,26.47,71.68,1.79,2023,125,4.295,8152.32,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-05-06,17.51,24.53,9.81,0.0,26.16,72.7,1.32,2023,126,7.170000000000002,8159.49,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-05-07,19.29,25.65,11.85,0.42,21.58,80.92,3.24,2023,127,8.75,8168.24,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-05-08,21.49,27.29,16.7,0.33,22.39,80.38,2.38,2023,128,11.994999999999997,8180.235,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-05-09,21.18,26.85,15.04,1.29,21.46,81.98,2.52,2023,129,10.945,8191.18,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-05-10,17.43,23.64,11.21,0.08,27.57,71.11,1.8,2023,130,7.425000000000001,8198.605,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-05-11,18.37,25.48,10.36,0.0,26.57,74.8,2.17,2023,131,7.920000000000002,8206.525,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-05-12,20.82,27.62,13.69,0.0,26.3,78.32,2.83,2023,132,10.655000000000001,8217.18,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-05-13,21.2,25.58,16.28,13.8,15.9,87.09,2.48,2023,133,10.93,8228.11,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-05-14,20.53,25.42,15.86,3.84,25.31,73.94,2.31,2023,134,10.64,8238.75,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-05-15,18.82,23.56,13.02,0.17,12.22,71.52,0.99,2023,135,8.29,8247.04,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-05-16,21.25,25.94,16.44,13.64,16.77,86.63,3.38,2023,136,11.190000000000001,8258.23,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-05-17,20.83,25.37,15.89,4.99,22.11,76.18,2.7,2023,137,10.630000000000003,8268.86,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-05-18,16.99,21.65,12.93,0.01,19.59,72.51,2.97,2023,138,7.289999999999999,8276.15,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-05-19,17.11,22.46,12.41,1.04,13.08,83.63,2.51,2023,139,7.435000000000002,8283.585000000001,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-05-20,19.8,26.16,13.41,1.26,25.56,81.19,1.87,2023,140,9.785,8293.37,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-05-21,19.54,23.6,16.7,2.35,21.71,71.38,2.27,2023,141,10.149999999999999,8303.52,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-05-22,18.6,25.0,11.39,0.0,24.27,68.38,2.41,2023,142,8.195,8311.715,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-05-23,16.96,21.63,12.96,0.0,20.86,75.1,2.8,2023,143,7.295000000000002,8319.01,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-05-24,16.82,22.04,10.86,0.0,24.52,63.37,2.33,2023,144,6.449999999999999,8325.460000000001,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-05-25,16.35,22.09,10.64,0.0,12.74,74.09,3.18,2023,145,6.365000000000002,8331.825,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-05-26,14.95,20.63,9.77,0.0,22.44,71.36,3.28,2023,146,5.199999999999999,8337.025,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-05-27,13.99,17.78,10.16,3.03,11.48,76.6,3.7,2023,147,3.9700000000000006,8340.995,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-05-28,16.87,21.77,12.81,11.62,7.99,87.59,4.65,2023,148,7.289999999999999,8348.285,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-05-29,20.01,25.59,15.82,8.13,16.28,87.96,2.21,2023,149,10.704999999999998,8358.99,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-05-30,19.18,23.75,15.81,2.25,8.11,86.37,2.98,2023,150,9.780000000000001,8368.77,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-05-31,19.7,26.01,14.41,0.22,26.21,79.11,2.27,2023,151,10.21,8378.98,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-06-01,20.14,25.96,14.03,1.76,17.07,82.78,2.47,2023,152,9.995000000000001,8388.975,6,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-06-02,22.11,27.96,16.53,0.13,27.29,69.41,2.35,2023,153,12.245000000000001,8401.22,6,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-06-03,22.53,30.37,14.61,0.12,27.35,64.57,2.23,2023,154,12.490000000000002,8413.710000000001,6,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-06-04,18.22,22.89,14.56,0.19,15.67,77.23,2.36,2023,155,8.725000000000001,8422.435,6,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-06-05,20.04,26.13,12.52,0.0,26.92,72.03,1.6,2023,156,9.325,8431.76,6,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-06-06,20.02,25.76,13.54,0.02,23.99,67.86,2.39,2023,157,9.649999999999999,8441.41,6,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-06-07,18.33,23.65,14.84,3.26,11.35,82.84,2.49,2023,158,9.244999999999997,8450.655,6,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-06-08,18.16,25.18,12.18,0.19,22.51,68.23,2.58,2023,159,8.68,8459.335000000001,6,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-06-09,18.49,25.88,9.76,0.01,25.14,60.79,2.29,2023,160,7.82,8467.155,6,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-06-10,21.06,28.54,12.27,0.0,28.42,59.55,2.21,2023,161,10.405000000000001,8477.56,6,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-06-11,22.66,29.68,15.36,0.34,23.55,68.65,2.57,2023,162,12.52,8490.08,6,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-06-12,22.7,28.4,16.68,4.65,16.29,76.98,3.18,2023,163,12.54,8502.62,6,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-06-13,20.63,27.11,13.72,0.0,26.04,66.32,2.42,2023,164,10.415,8513.035,6,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-06-14,21.66,29.12,13.39,0.68,26.8,61.8,3.8,2023,165,11.255000000000003,8524.29,6,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-06-15,22.94,29.18,15.91,2.08,21.04,70.43,2.08,2023,166,12.545000000000002,8536.835000000001,6,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-06-16,24.09,31.15,17.76,4.92,21.26,67.72,2.66,2023,167,14.454999999999998,8551.29,6,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-06-17,22.08,28.88,15.24,0.01,27.74,61.45,2.5,2023,168,12.059999999999999,8563.35,6,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-06-18,23.4,30.88,14.17,0.0,28.0,56.45,1.66,2023,169,12.524999999999999,8575.875,6,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-06-19,24.14,29.39,18.86,9.22,14.82,77.51,2.74,2023,170,14.125,8590.0,6,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-06-20,22.16,25.98,19.62,8.77,9.93,86.42,2.96,2023,171,12.8,8602.8,6,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-06-21,20.04,23.4,17.63,17.39,8.52,90.86,3.73,2023,172,10.515,8613.315,6,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-06-22,21.41,24.74,17.67,20.52,7.48,91.75,2.81,2023,173,11.204999999999998,8624.52,6,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-06-23,23.32,26.71,20.71,25.66,15.22,90.48,1.79,2023,174,13.71,8638.23,6,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-06-24,23.82,28.77,18.34,0.55,24.05,81.19,1.9,2023,175,13.555,8651.785,6,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-06-25,25.0,30.37,19.26,0.18,28.03,75.43,2.07,2023,176,14.815000000000001,8666.6,6,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-06-26,25.33,30.17,20.48,3.54,25.47,79.2,2.55,2023,177,15.325000000000003,8681.925,6,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-06-27,24.37,29.28,20.5,3.26,25.04,78.61,2.53,2023,178,14.89,8696.815,6,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-06-28,23.72,28.88,17.61,0.0,25.45,69.56,2.13,2023,179,13.244999999999997,8710.06,6,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-06-29,23.32,29.5,16.82,0.0,23.8,67.73,1.56,2023,180,13.16,8723.22,6,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-06-30,24.87,31.07,17.75,1.1,18.47,73.35,1.63,2023,181,14.41,8737.63,6,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-07-01,25.74,31.16,20.53,5.29,20.33,82.52,1.83,2023,182,15.844999999999999,8753.475,7,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-07-02,27.0,32.89,22.19,1.1,23.0,77.74,2.39,2023,183,17.54,8771.015,7,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-07-03,27.37,32.62,23.1,3.53,19.78,77.75,2.49,2023,184,17.86,8788.875,7,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-07-04,27.63,32.96,22.58,1.43,26.28,72.45,2.23,2023,185,17.77,8806.645,7,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-07-05,27.19,33.06,21.55,0.37,23.11,70.03,1.31,2023,186,17.305,8823.95,7,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-07-06,28.02,33.78,21.22,0.81,22.22,68.62,1.08,2023,187,17.5,8841.45,7,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-07-07,28.3,33.52,22.09,1.65,23.82,67.87,1.36,2023,188,17.805,8859.255,7,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-07-08,27.36,32.51,21.76,5.62,18.09,74.64,1.06,2023,189,17.134999999999998,8876.39,7,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-07-09,25.75,30.77,22.05,24.78,14.55,80.32,1.42,2023,190,16.41,8892.8,7,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-07-10,24.41,28.85,20.36,6.54,18.0,74.95,1.77,2023,191,14.605,8907.405,7,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-07-11,24.72,30.62,18.01,0.37,27.37,66.37,2.12,2023,192,14.315000000000001,8921.72,7,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-07-12,26.33,32.79,18.54,0.0,27.98,63.71,1.7,2023,193,15.665,8937.385,7,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-07-13,26.48,32.86,20.25,5.86,24.61,72.74,2.43,2023,194,16.555,8953.94,7,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-07-14,26.32,30.88,23.39,25.2,19.53,86.16,1.99,2023,195,17.134999999999998,8971.075,7,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-07-15,27.14,31.57,22.66,3.53,23.28,82.67,1.87,2023,196,17.115000000000002,8988.19,7,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-07-16,26.87,30.74,23.01,6.1,20.48,80.41,2.62,2023,197,16.875,9005.065,7,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-07-17,25.77,30.94,20.82,0.02,21.54,68.56,1.78,2023,198,15.880000000000003,9020.945,7,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-07-18,26.03,32.19,19.51,0.06,25.91,68.64,2.11,2023,199,15.850000000000001,9036.795,7,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-07-19,26.35,30.6,21.44,16.29,18.17,78.83,2.01,2023,200,16.020000000000003,9052.815,7,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-07-20,26.38,30.68,22.11,0.16,23.69,76.15,1.6,2023,201,16.395,9069.210000000001,7,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-07-21,26.7,32.48,21.7,0.01,25.9,71.95,2.8,2023,202,17.089999999999996,9086.3,7,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-07-22,24.56,29.29,19.57,0.0,15.76,70.6,1.91,2023,203,14.43,9100.73,7,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-07-23,25.79,31.54,19.19,1.6,24.93,67.28,1.24,2023,204,15.365000000000002,9116.095,7,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-07-24,26.23,30.82,20.92,9.29,21.29,73.12,1.07,2023,205,15.870000000000001,9131.965,7,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-07-25,27.63,33.67,20.45,0.1,25.32,64.62,1.49,2023,206,17.060000000000002,9149.025,7,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-07-26,28.18,34.72,21.11,0.0,27.04,61.86,1.33,2023,207,17.915,9166.94,7,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-07-27,28.65,35.79,22.27,0.0,26.54,67.41,2.76,2023,208,19.03,9185.97,7,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-07-28,29.2,36.48,22.57,0.26,25.76,66.2,2.53,2023,209,19.525,9205.495,7,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-07-29,27.86,32.49,23.54,6.85,24.1,74.16,3.46,2023,210,18.015,9223.51,7,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-07-30,26.91,32.08,22.72,2.4,22.53,72.02,2.18,2023,211,17.4,9240.91,7,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-07-31,26.05,31.88,20.25,8.82,21.66,68.48,1.34,2023,212,16.064999999999998,9256.975,7,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-08-01,23.63,30.16,18.33,1.51,23.2,67.96,2.4,2023,213,14.244999999999997,9271.22,8,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-08-02,23.0,29.86,16.51,0.0,21.11,63.51,1.47,2023,214,13.185000000000002,9284.405,8,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-08-03,21.78,25.04,18.91,5.74,6.73,79.54,2.46,2023,215,11.975000000000001,9296.38,8,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-08-04,24.41,29.19,20.32,9.36,9.2,82.68,1.46,2023,216,14.755000000000003,9311.135,8,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-08-05,26.51,33.54,18.97,0.09,24.7,68.03,1.62,2023,217,16.255,9327.39,8,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-08-06,27.08,33.72,20.47,6.41,24.6,69.16,2.24,2023,218,17.095,9344.485,8,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-08-07,26.65,32.67,21.41,5.19,22.45,79.11,2.51,2023,219,17.04,9361.525,8,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-08-08,25.79,31.41,20.29,0.37,24.76,68.38,3.27,2023,220,15.850000000000001,9377.375,8,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-08-09,25.0,31.58,18.15,0.0,24.28,64.98,2.25,2023,221,14.864999999999998,9392.24,8,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-08-10,25.43,29.94,21.8,5.73,9.63,74.59,2.96,2023,222,15.870000000000001,9408.11,8,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-08-11,25.28,30.98,19.21,0.0,19.75,66.47,1.99,2023,223,15.094999999999999,9423.205,8,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-08-12,27.68,35.04,19.9,0.0,25.28,64.5,1.96,2023,224,17.47,9440.675,8,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-08-13,29.45,35.93,22.74,0.05,25.62,65.63,2.02,2023,225,19.335,9460.01,8,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-08-14,29.57,36.28,23.23,1.34,16.74,65.21,2.33,2023,226,19.755000000000003,9479.765,8,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-08-15,28.12,33.94,22.6,5.53,18.38,77.28,2.86,2023,227,18.27,9498.035,8,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-08-16,25.85,32.79,19.28,2.92,24.86,64.9,1.8,2023,228,16.035,9514.07,8,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-08-17,26.34,33.04,21.81,0.34,19.46,73.03,2.03,2023,229,17.424999999999997,9531.495,8,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-08-18,26.36,32.94,20.4,0.0,24.08,61.0,2.63,2023,230,16.669999999999998,9548.165,8,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-08-19,24.72,31.71,16.57,0.0,25.51,48.54,1.44,2023,231,14.14,9562.305,8,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-08-20,27.14,34.97,18.96,0.0,24.86,47.45,1.11,2023,232,16.965,9579.27,8,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-08-21,27.57,35.48,20.13,0.0,20.15,56.5,1.8,2023,233,17.805,9597.075,8,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-08-22,27.47,35.44,20.58,0.01,17.77,55.77,2.35,2023,234,18.009999999999998,9615.085000000001,8,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-08-23,23.89,31.54,16.36,0.0,25.05,53.13,1.83,2023,235,13.95,9629.035,8,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-08-24,26.11,34.11,18.58,0.45,18.61,59.97,1.98,2023,236,16.345,9645.38,8,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-08-25,28.57,36.57,21.11,0.04,20.49,64.86,2.42,2023,237,18.84,9664.22,8,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-08-26,29.95,36.82,24.29,0.34,19.61,62.29,1.76,2023,238,20.0,9684.22,8,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-08-27,27.13,33.3,23.39,7.54,15.43,78.36,2.04,2023,239,18.345,9702.565,8,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-08-28,24.53,28.43,21.92,26.99,9.15,87.86,1.88,2023,240,15.175,9717.74,8,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-08-29,25.87,29.97,22.02,3.67,15.4,81.93,1.15,2023,241,15.994999999999997,9733.735,8,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-08-30,24.99,28.94,21.61,5.34,13.15,84.46,1.86,2023,242,15.274999999999999,9749.01,8,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-08-31,21.37,27.72,15.69,9.34,21.21,68.33,4.42,2023,243,11.704999999999998,9760.715,8,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-09-01,20.4,28.55,12.54,0.07,25.42,65.49,2.08,2023,244,10.545000000000002,9771.26,9,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-09-02,21.86,30.33,13.8,0.0,25.18,66.28,1.16,2023,245,12.064999999999998,9783.325,9,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-09-03,25.27,34.56,16.23,0.0,23.81,63.1,1.67,2023,246,15.395000000000003,9798.72,9,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-09-04,27.45,35.36,20.14,0.0,22.9,63.45,1.81,2023,247,17.75,9816.47,9,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-09-05,28.74,36.42,20.8,0.0,23.12,58.36,1.61,2023,248,18.61,9835.08,9,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-09-06,28.84,36.91,21.21,0.0,22.54,60.78,1.48,2023,249,19.06,9854.14,9,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-09-07,28.34,36.11,22.07,2.39,20.05,63.91,1.81,2023,250,19.09,9873.23,9,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-09-08,27.07,34.63,21.33,2.0,20.89,70.23,1.77,2023,251,17.98,9891.210000000001,9,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-09-09,23.89,29.43,20.53,20.05,5.82,85.21,2.0,2023,252,14.98,9906.19,9,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-09-10,24.57,29.95,19.22,3.81,13.96,77.46,1.34,2023,253,14.585,9920.775,9,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-09-11,25.26,31.49,19.21,0.27,20.46,69.94,1.7,2023,254,15.350000000000001,9936.125,9,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-09-12,25.26,32.57,19.28,18.16,18.0,71.1,1.65,2023,255,15.925,9952.05,9,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-09-13,23.78,29.24,18.95,3.8,18.28,75.07,1.69,2023,256,14.094999999999999,9966.145,9,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-09-14,21.9,28.23,17.42,0.07,20.97,68.28,2.77,2023,257,12.825000000000003,9978.97,9,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-09-15,18.89,25.54,12.79,0.0,19.4,59.99,2.66,2023,258,9.165,9988.135,9,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-09-16,20.58,29.05,11.48,0.0,22.8,64.01,1.83,2023,259,10.265,9998.4,9,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-09-17,20.23,25.4,17.45,15.75,6.07,82.27,2.06,2023,260,11.424999999999997,10009.825,9,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-09-18,20.1,26.58,15.57,2.19,19.81,72.98,3.02,2023,261,11.075,10020.9,9,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-09-19,19.91,27.44,12.51,0.0,19.87,65.95,1.69,2023,262,9.975000000000001,10030.875,9,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-09-20,20.87,28.42,13.01,0.0,18.66,63.96,1.36,2023,263,10.715,10041.59,9,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-09-21,20.22,26.78,15.45,0.0,13.51,72.16,1.81,2023,264,11.115000000000002,10052.705,9,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-09-22,17.55,20.7,14.22,12.0,8.9,83.05,4.55,2023,265,7.460000000000001,10060.165,9,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-09-23,16.14,18.52,14.27,53.34,4.23,88.32,6.54,2023,266,6.395,10066.56,9,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-09-24,19.53,24.76,14.48,0.4,15.75,80.26,2.09,2023,267,9.620000000000001,10076.18,9,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-09-25,19.73,25.13,15.68,0.16,12.47,84.56,1.7,2023,268,10.405000000000001,10086.585000000001,9,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-09-26,18.53,22.87,15.64,0.43,7.35,87.07,2.24,2023,269,9.255000000000003,10095.84,9,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-09-27,17.18,21.87,14.07,0.21,6.55,85.58,2.38,2023,270,7.969999999999999,10103.81,9,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-09-28,17.62,24.05,12.82,0.07,16.85,85.08,2.18,2023,271,8.435000000000002,10112.245,9,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-09-29,18.91,25.18,14.37,0.11,8.77,85.28,2.0,2023,272,9.774999999999999,10122.02,9,True
osm-813157720,36.344243560788456,-78.91601941343251,2023-09-30,18.92,24.95,14.14,0.0,10.01,83.95,2.28,2023,273,9.545000000000002,10131.565,9,True
osm-813157720,36.344243560788456,-78.91601941343251,2024-05-01,21.65,26.55,15.85,0.06,24.4,73.66,1.66,2024,122,11.2,10666.75,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2024-05-02,22.59,30.03,14.06,0.0,27.7,64.94,1.46,2024,123,12.045000000000002,10678.795,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2024-05-03,21.93,28.51,15.43,1.72,21.22,80.01,1.86,2024,124,11.969999999999999,10690.765,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2024-05-04,19.31,23.15,16.31,14.0,7.25,89.85,1.95,2024,125,9.729999999999997,10700.495,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2024-05-05,20.13,23.99,17.13,35.5,10.1,86.24,2.09,2024,126,10.559999999999999,10711.055,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2024-05-06,21.19,26.29,17.63,11.12,13.23,91.0,2.09,2024,127,11.96,10723.015,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2024-05-07,22.37,27.53,17.98,0.73,21.99,85.08,2.2,2024,128,12.755000000000003,10735.77,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2024-05-08,23.63,28.03,20.34,2.17,20.81,88.48,2.44,2024,129,14.185000000000002,10749.955,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2024-05-09,21.8,25.4,18.27,0.43,18.38,88.3,2.62,2024,130,11.835,10761.79,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2024-05-10,19.48,25.17,12.64,1.26,20.92,78.91,3.14,2024,131,8.905000000000001,10770.695,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2024-05-11,15.64,20.94,9.19,0.19,24.89,76.37,1.92,2024,132,5.065000000000001,10775.76,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2024-05-12,16.71,22.38,10.52,0.03,28.8,70.32,3.0,2024,133,6.449999999999999,10782.210000000001,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2024-05-13,17.2,24.05,8.93,0.02,21.68,75.46,2.1,2024,134,6.490000000000002,10788.7,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2024-05-14,18.58,22.56,15.61,57.24,4.6,93.01,3.32,2024,135,9.085,10797.785,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2024-05-15,19.19,23.51,15.21,1.51,13.57,87.73,1.49,2024,136,9.36,10807.145,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2024-05-16,20.91,25.92,14.55,0.14,24.46,76.03,1.75,2024,137,10.235,10817.38,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2024-05-17,20.99,25.44,16.53,6.57,13.93,84.84,2.1,2024,138,10.985,10828.365,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2024-05-18,20.81,26.33,16.06,15.03,9.66,87.58,2.22,2024,139,11.195,10839.56,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2024-05-19,18.67,24.16,13.64,0.59,13.19,83.63,2.11,2024,140,8.899999999999999,10848.460000000001,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2024-05-20,20.2,25.69,15.31,0.0,23.82,81.4,1.7,2024,141,10.5,10858.960000000001,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2024-05-21,21.2,27.68,13.99,0.0,28.84,76.3,1.35,2024,142,10.835,10869.795,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2024-05-22,22.44,29.13,15.5,0.02,27.97,79.54,2.2,2024,143,12.314999999999998,10882.11,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2024-05-23,23.55,28.98,17.75,3.14,24.19,81.84,1.88,2024,144,13.365000000000002,10895.475,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2024-05-24,23.23,27.17,19.14,10.38,19.27,80.22,1.26,2024,145,13.155000000000001,10908.63,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2024-05-25,23.31,29.07,17.66,0.31,25.36,79.22,1.55,2024,146,13.365000000000002,10921.995,5,True
osm-813157720,36.344243560788456,-78.91601941343251,2024-05-26,24.83,30.31,18.39,1.97,25.94,76.12,1.55,2024,147,14.350000000000001,10936.345,5,True
